side_a_id,side_b_id,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict,ep_end
130,296,2,1985,2,1,4,0
130,297,2,1985,2,1,4,0
130,299,2,1985,2,1,4,0
121,204,1,1985,1,1,3,0
97,410,2,1985,2,1,3,0
97,412,2,1985,2,1,3,0
130,293,2,1984,2,1,4,0
130,294,2,1984,2,1,4,0
130,295,2,1984,2,1,4,0
130,296,2,1984,2,1,4,0
130,297,2,1984,2,1,4,0
130,298,2,1984,2,1,4,0
130,299,2,1984,2,1,4,0
148,272,2,1984,1,1,4,0
148,273,2,1984,1,1,4,0
90,482,2,1983,2,1,3,0
130,293,2,1983,2,1,4,0
121,204,1,1984,1,1,3,0
119,239,2,1984,2,1,4,0
97,410,2,1984,2,1,3,0
97,412,2,1984,2,1,3,0
130,294,2,1983,2,1,4,0
130,295,2,1983,2,1,4,0
130,296,2,1983,2,1,4,0
130,297,2,1983,2,1,4,0
130,299,2,1983,2,1,4,0
148,272,2,1983,1,1,4,0
148,273,2,1983,1,1,4,0
116,261,1,1983,1,1,3,0
121,204,1,1983,1,1,3,0
119,239,2,1983,1,1,4,0
97,412,2,1983,2,1,3,0
130,293,2,1982,2,1,4,0
130,294,2,1982,2,1,4,0
130,295,2,1982,2,1,4,0
130,296,2,1982,2,1,4,0
130,297,2,1982,2,1,4,0
130,299,2,1982,2,1,4,0
87,440,2,1982,1,1,3,0
148,272,2,1982,1,1,4,0
90,482,2,1982,2,1,3,0
148,273,2,1982,1,1,4,0
90,485,2,1982,2,1,3,0
90,481,2,1981,2,1,4,0
130,293,2,1981,2,1,4,0
121,204,1,1982,2,1,4,0
116,261,1,1982,1,1,3,0
90,482,2,1981,2,1,4,0
130,294,2,1981,2,1,4,0
130,295,2,1981,2,1,4,0
130,296,2,1981,2,1,4,0
130,297,2,1981,2,1,4,0
130,299,2,1981,2,1,4,0
116,261,1,1981,1,1,3,0
148,272,2,1981,1,1,4,0
130,293,2,1980,2,1,4,0
11,729,2,1981,1,1,3,0
121,204,1,1981,1,1,3,0
130,294,2,1980,2,1,4,0
11,730,2,1981,1,1,3,0
130,295,2,1980,2,1,4,0
11,731,2,1981,1,1,3,0
130,296,2,1980,2,1,4,0
130,299,2,1980,2,1,4,0
97,416,1,1979,2,1,3,0
87,439,2,1979,2,1,3,0
148,271,2,1979,1,1,4,0
90,478,2,1979,1,1,4,0
99,567,2,1979,2,1,4,0
11,730,2,1980,1,1,3,0
121,204,1,1980,1,1,3,0
116,261,1,1980,1,1,3,0
97,416,1,1980,1,1,3,0
148,272,2,1980,1,1,4,0
11,731,2,1980,1,1,3,0
148,272,2,1979,1,1,4,0
90,479,2,1979,1,1,4,0
121,204,1,1976,1,1,3,0
26,739,2,1976,1,1,3,0
119,238,2,1976,2,1,3,1
144,253,1,1976,1,1,3,0
97,410,2,1976,2,1,3,0
97,416,1,1976,2,1,3,0
101,494,2,1976,2,1,3,0
99,567,2,1976,2,1,4,0
144,1068,1,1977,1,1,3,0
11,730,2,1977,1,1,3,0
121,204,1,1977,1,1,3,0
26,739,2,1977,1,1,3,1
97,411,2,1977,1,1,3,0
116,262,1,1977,1,1,3,0
97,416,1,1977,2,1,4,0
87,439,2,1977,1,1,3,0
99,567,2,1977,2,1,4,0
11,730,2,1978,1,1,3,0
121,204,1,1978,1,1,3,0
97,411,2,1978,1,1,3,0
116,262,1,1978,1,1,3,0
97,416,1,1978,2,1,4,0
99,567,2,1978,2,1,4,0
11,730,2,1979,1,1,3,0
121,204,1,1979,1,1,3,0
11,731,2,1979,1,1,3,0
144,890,1,1974,1,1,3,0
11,729,2,1974,1,1,3,0
121,204,1,1974,1,1,3,0
36,566,1,1974,1,1,1,1
101,493,2,1974,1,0,3,0
144,890,1,1975,1,1,3,0
11,730,2,1975,1,1,3,0
121,204,1,1975,1,1,3,0
26,739,2,1975,1,0,3,0
97,416,1,1975,2,1,3,0
99,567,2,1975,2,1,4,0
11,730,2,1976,1,1,3,0
11,729,2,1973,1,1,3,0
121,204,1,1973,1,1,3,0
36,566,1,1973,1,1,1,0
97,416,1,1973,1,0,3,0
101,493,2,1973,1,0,3,0
144,1052,1,1972,1,1,3,0
11,729,2,1972,1,1,3,0
121,204,1,1972,1,1,3,0
36,566,1,1972,1,1,1,0
144,890,1,1973,1,1,3,0
144,1068,1,1973,1,1,3,0
144,890,1,1972,1,1,3,0
11,729,2,1970,1,1,3,0
121,204,1,1970,1,1,3,0
36,566,1,1970,1,1,1,0
144,251,1,1970,2,1,3,1
144,890,1,1971,2,1,3,0
144,1052,1,1971,1,1,3,0
11,729,2,1971,1,1,3,0
121,204,1,1971,1,1,3,0
36,566,1,1971,1,1,1,0
87,437,2,1971,1,1,4,0
144,252,1,1970,2,1,3,1
144,1052,1,1968,1,0,3,0
121,204,1,1968,1,1,3,0
36,566,1,1968,1,1,1,0
144,890,1,1969,1,1,3,0
144,1052,1,1969,1,0,3,0
121,204,1,1969,1,1,3,0
36,566,1,1969,1,1,1,0
144,251,1,1969,2,1,3,0
144,890,1,1970,1,1,3,0
144,183,2,1970,2,1,3,0
144,1052,1,1970,1,0,3,0
144,252,1,1969,2,1,3,0
144,890,1,1968,1,1,3,0
36,566,1,1966,1,1,1,0
17,744,2,1966,1,0,3,0
144,890,1,1967,1,1,3,0
144,1052,1,1967,1,0,3,0
121,204,1,1967,1,1,3,0
36,567,1,1967,1,1,1,0
144,1052,1,1966,1,0,3,0
121,204,1,1966,1,1,3,0
144,890,1,1966,1,1,3,0
149,245,2,1960,2,1,4,0
155,219,2,1961,2,1,3,1
36,566,1,1961,2,1,1,0
116,230,2,1963,2,1,3,1
36,566,1,1963,1,1,1,0
144,1052,1,1964,1,0,3,0
36,566,1,1964,1,1,1,0
144,1052,1,1965,1,0,3,0
121,204,1,1965,1,1,3,0
36,566,1,1965,1,1,1,0
155,218,2,1960,1,1,3,0
155,219,2,1960,1,1,3,0
155,218,2,1958,2,1,3,0
155,218,2,1959,2,1,3,0
155,219,2,1958,2,1,3,0
155,219,2,1959,2,1,3,0
33,404,1,1957,2,1,1,0
144,1065,1,1957,1,0,3,0
144,1065,1,1954,1,0,3,0
144,1065,1,1955,1,0,3,0
33,404,1,1955,2,1,1,0
26,736,2,1955,1,0,3,1
144,1065,1,1956,1,0,3,0
33,404,1,1956,2,1,1,0
117,121,1,1956,2,1,2,1
117,28,1,1956,2,1,2,1
144,1065,1,1953,1,0,3,0
144,1065,1,1950,1,0,3,0
144,184,2,1951,2,1,3,0
144,1065,1,1951,1,0,3,0
144,184,2,1952,2,1,3,0
144,1065,1,1952,1,0,3,0
144,184,2,1953,2,1,3,0
144,183,2,1950,2,1,3,0
144,184,2,1950,2,1,3,0
144,1065,1,1949,1,0,3,0
144,1065,1,1948,1,0,3,0
144,183,2,1949,2,1,3,0
144,184,2,1949,2,1,3,0
144,183,2,1948,2,1,3,0
144,184,2,1948,2,1,3,0
57,173,1,1946,1,0,3,1
36,567,1,1966,1,1,1,0
